sale_id,associate_id,region,date,product_sold,number_of_units,sale_amount
1000480,27,Central India,2019/04/26,Apple IPAD,2,44458
1000481,58,North India,2020/05/04,Camera,6,114000
1000482,13,Northeast India,2020/09/12,Blue-Ray Player,2,44458
1000483,61,Western India,2020/06/27,Apple IPAD,11,385000
1000484,32,North India,2020/11/13,Camera,11,198000
1000485,15,North India,2020/07/04,LCD Monitor,10,524000
1000486,36,Western India,2020/10/11,Apple IPOD,9,171000
1000487,13,East India,2020/06/27,LCD TV,8,419200
1000488,36,East India,2020/05/14,LCD Monitor,5,25000
1000489,25,Western India,2019/03/02,Projector,6,114000
1000490,41,Central India,2019/07/22,Blue-Ray Player,5,175000
1000491,39,Northeast India,2020/02/14,LCD TV,2,104800
1000492,11,Northeast India,2019/03/24,Projector,11,687500
1000493,69,North India,2019/10/31,Apple IPAD,4,72000
1000494,39,Central India,2019/10/01,Digital Camera,7,437500
1000495,43,North India,2019/12/22,Projector,4,20000
1000496,88,Central India,2019/05/05,Apple IPOD,8,177832
1000497,30,Western India,2020/12/17,LCD Monitor,5,90000
1000498,76,Western India,2019/02/25,Apple IPAD,4,250000
1000499,73,Central India,2019/10/20,Apple IPhone,7,126000
1000500,59,South India,2020/08/23,Apple IPOD,4,209600
1000501,2,East India,2020/09/23,Digital Camera,6,210000
1000502,42,South India,2020/12/12,LCD Monitor,10,50000
1000503,17,North India,2020/06/07,Blue-Ray Player,5,125000
1000504,6,East India,2020/09/17,Digital Camera,8,500000
1000505,67,Northeast India,2020/02/02,LCD TV,10,625000
1000506,17,Northeast India,2019/07/22,Blue-Ray Player,5,95000
1000507,57,Central India,2019/06/25,Apple IPOD,6,210000
1000508,47,Central India,2020/02/03,Camera,10,625000
1000509,62,Central India,2020/01/08,Projector,11,244519
1000510,90,Western India,2019/06/22,LCD Monitor,11,55000
1000511,50,East India,2020/08/28,LCD Monitor,12,300000
1000512,87,South India,2019/04/06,Apple IPAD,3,157200
1000513,73,East India,2019/09/23,LCD Monitor,6,314400
1000514,68,Central India,2020/09/22,Blue-Ray Player,12,216000
1000515,76,South India,2019/12/17,Apple IPOD,8,177832
1000516,17,Western India,2020/01/24,LCD TV,12,300000
1000517,63,Central India,2019/11/27,LCD Monitor,9,200061
1000518,28,Western India,2019/05/21,Projector,1,22229
1000519,97,Central India,2020/01/14,Apple IPOD,8,40000
1000520,34,Western India,2020/02/16,Camera,12,628800
1000521,56,Northeast India,2019/08/29,Projector,4,76000
1000522,22,South India,2020/08/31,LCD TV,11,209000
1000523,63,South India,2020/01/27,Blue-Ray Player,7,437500
1000524,7,Central India,2019/10/04,Blue-Ray Player,6,30000
1000525,54,Western India,2019/02/12,Apple IPOD,4,76000
1000526,12,South India,2020/08/09,LCD TV,2,10000
1000527,81,East India,2019/06/14,Projector,2,104800
1000528,45,Central India,2020/08/20,Digital Camera,10,350000
1000529,72,South India,2019/05/03,Blue-Ray Player,6,30000
1000530,1,Northeast India,2019/06/17,Apple IPOD,4,100000
1000531,42,Central India,2020/08/31,LCD TV,7,366800
1000532,25,East India,2020/06/09,Apple IPAD,1,35000
1000533,68,Western India,2019/09/09,Apple IPhone,7,437500
1000534,83,Northeast India,2020/06/24,Blue-Ray Player,4,250000
1000535,54,North India,2020/04/02,Blue-Ray Player,9,162000
1000536,86,Western India,2020/04/13,Camera,11,576400
1000537,76,Central India,2019/11/23,Apple IPOD,9,45000
1000538,12,South India,2019/05/11,Blue-Ray Player,2,36000
1000539,20,Western India,2020/12/03,Apple IPAD,11,275000
1000540,20,Central India,2019/05/09,Apple IPAD,1,18000
1000541,36,South India,2019/02/19,Apple IPOD,5,312500
1000542,17,Northeast India,2019/02/06,Projector,3,75000
1000543,94,Western India,2019/04/08,Apple IPAD,11,55000
1000544,39,North India,2019/09/12,Projector,3,105000
1000545,49,Western India,2019/05/22,Digital Camera,11,55000
1000546,33,Northeast India,2020/07/15,LCD Monitor,6,30000
1000547,74,South India,2020/08/25,Blue-Ray Player,9,562500
1000548,52,Central India,2019/11/18,Apple IPhone,9,162000
1000549,7,North India,2019/12/13,Projector,2,36000
1000550,35,Northeast India,2019/04/23,Projector,10,524000
1000551,3,Northeast India,2019/07/01,Apple IPhone,1,22229
1000552,93,Northeast India,2019/12/02,Apple IPAD,11,275000
1000553,20,Western India,2019/09/30,Digital Camera,3,157200
1000554,70,North India,2020/06/23,Camera,3,105000
1000555,24,Northeast India,2020/07/18,Camera,10,50000
1000556,83,South India,2019/10/20,Apple IPhone,8,144000
1000557,34,East India,2020/09/12,Apple IPOD,9,45000
1000558,15,East India,2019/01/09,LCD TV,9,225000
1000559,41,South India,2020/11/19,LCD Monitor,8,280000
1000560,8,North India,2020/07/08,Blue-Ray Player,1,25000
1000561,82,East India,2020/06/26,Camera,5,125000
1000562,43,East India,2020/07/30,Apple IPAD,9,45000
1000563,65,Central India,2020/03/17,LCD TV,10,524000
1000564,24,East India,2019/07/23,Blue-Ray Player,12,266748
1000565,45,North India,2019/04/04,Projector,2,125000
1000566,51,East India,2019/01/29,LCD TV,4,250000
1000567,85,Central India,2020/12/08,Digital Camera,2,125000
1000568,44,Central India,2019/03/18,Projector,8,200000
1000569,5,South India,2020/04/05,Apple IPhone,8,280000
1000570,44,East India,2019/04/20,LCD Monitor,10,524000
1000571,9,Northeast India,2019/05/28,Projector,11,55000
1000572,25,South India,2020/08/17,Blue-Ray Player,7,437500
1000573,80,South India,2020/03/24,LCD Monitor,4,76000
1000574,42,Northeast India,2020/02/26,Apple IPhone,11,55000
1000575,32,South India,2019/11/12,Blue-Ray Player,6,150000
1000576,11,South India,2019/07/22,Apple IPhone,11,385000
1000577,18,Central India,2020/06/12,Apple IPAD,10,250000
1000578,38,Western India,2019/11/07,Digital Camera,4,88916
1000579,92,South India,2020/04/24,Apple IPAD,4,100000
1000580,67,Northeast India,2020/11/17,LCD Monitor,2,50000
1000581,52,Northeast India,2020/05/28,Apple IPhone,6,108000
1000582,97,Central India,2020/02/18,Digital Camera,7,437500
1000583,15,Northeast India,2019/11/25,Apple IPOD,8,40000
1000584,24,East India,2019/09/08,Blue-Ray Player,10,625000
1000585,47,Central India,2020/10/26,Apple IPAD,11,55000
1000586,75,East India,2020/04/07,Blue-Ray Player,6,30000
1000587,35,Central India,2019/10/31,LCD Monitor,5,25000
1000588,14,East India,2020/11/08,Camera,11,198000
1000589,52,Northeast India,2019/09/13,Apple IPOD,12,300000
1000590,99,South India,2019/12/31,Apple IPhone,5,25000
1000591,27,South India,2020/09/28,Apple IPAD,12,60000
1000592,48,Central India,2019/08/15,Apple IPAD,3,187500
1000593,76,South India,2019/06/08,Camera,8,500000
1000594,13,Western India,2019/06/25,Blue-Ray Player,2,104800
1000595,59,Northeast India,2019/08/15,Apple IPAD,4,100000
1000596,99,Western India,2019/04/25,Blue-Ray Player,8,280000
1000597,16,East India,2019/08/15,LCD Monitor,9,315000
1000598,74,Central India,2019/03/29,Camera,12,266748
1000599,98,North India,2019/07/26,Camera,10,250000
1000600,55,Central India,2020/07/02,Projector,12,750000
1000601,99,Central India,2020/12/27,LCD Monitor,1,22229
1000602,44,East India,2020/06/27,Projector,8,177832
1000603,89,Central India,2020/03/04,Camera,6,114000
1000604,11,North India,2019/09/22,LCD Monitor,5,25000
1000605,78,Northeast India,2020/03/09,Digital Camera,7,366800
1000606,59,East India,2019/07/29,Digital Camera,5,125000
1000607,91,East India,2020/05/23,Apple IPhone,1,62500
1000608,70,East India,2019/08/01,Apple IPAD,7,175000
1000609,26,Central India,2020/11/01,Apple IPOD,11,55000
1000610,61,North India,2019/11/12,Camera,1,22229
1000611,92,Western India,2020/02/21,LCD TV,10,180000
1000612,86,North India,2019/09/25,Camera,3,187500
1000613,62,East India,2020/10/29,Apple IPhone,2,44458
1000614,48,North India,2020/09/30,Apple IPhone,10,222290
1000615,6,Western India,2020/12/25,LCD TV,12,750000
1000616,63,East India,2019/06/29,Apple IPhone,9,225000
1000617,65,North India,2020/12/07,LCD Monitor,11,209000
1000618,33,Central India,2019/06/16,LCD Monitor,3,15000
1000619,85,East India,2020/02/01,LCD Monitor,11,576400
1000620,18,Central India,2020/10/02,LCD TV,6,30000
1000621,78,South India,2019/11/25,Apple IPhone,11,244519
1000622,36,Central India,2020/01/21,Apple IPhone,1,18000
1000623,92,Central India,2019/10/20,Apple IPhone,4,72000
1000624,31,North India,2019/05/07,LCD Monitor,10,524000
1000625,79,East India,2019/06/01,Projector,10,222290
1000626,58,East India,2019/07/05,LCD TV,9,45000
1000627,51,Central India,2019/10/13,Blue-Ray Player,4,20000
1000628,10,East India,2019/05/08,LCD TV,8,200000
1000629,23,Northeast India,2019/06/05,Apple IPAD,10,350000
1000630,55,Northeast India,2020/01/06,Apple IPhone,5,90000
1000631,31,Northeast India,2020/10/07,LCD TV,2,70000
1000632,21,East India,2019/03/06,Projector,12,228000
1000633,69,East India,2020/07/19,LCD Monitor,8,144000
1000634,27,Northeast India,2019/09/19,Apple IPAD,4,209600
1000635,87,Central India,2019/02/20,Apple IPhone,7,245000
1000636,10,Western India,2020/08/16,Apple IPOD,3,15000
1000637,82,Central India,2020/10/04,LCD TV,4,88916
1000638,96,Western India,2020/05/29,LCD Monitor,4,20000
1000639,31,East India,2020/01/15,Apple IPOD,6,30000
1000640,33,Central India,2019/12/03,LCD TV,12,420000
1000641,40,Northeast India,2020/06/18,Projector,12,628800
1000642,70,Northeast India,2020/05/22,Blue-Ray Player,6,30000
1000643,55,Central India,2019/02/17,Digital Camera,9,45000
1000644,2,North India,2020/10/07,LCD TV,12,300000
1000645,54,Northeast India,2020/09/22,Digital Camera,8,40000
1000646,37,Central India,2019/11/09,Apple IPOD,2,44458
1000647,51,North India,2019/09/07,Apple IPOD,10,180000
1000648,33,Central India,2020/09/15,Apple IPAD,7,175000
1000649,73,East India,2019/04/02,Apple IPOD,2,44458
1000650,28,East India,2020/01/15,LCD TV,2,38000
1000651,62,Western India,2020/08/26,LCD Monitor,1,18000
1000652,57,Central India,2020/12/21,Camera,4,100000
1000653,3,Western India,2020/03/16,Apple IPOD,10,350000
1000654,83,North India,2019/02/15,LCD TV,8,40000
1000655,24,South India,2019/10/25,Camera,4,20000
1000656,90,Western India,2019/05/03,Apple IPAD,9,225000
1000657,48,Northeast India,2020/09/28,Blue-Ray Player,5,25000
1000658,63,South India,2020/02/25,LCD Monitor,11,55000
1000659,29,South India,2020/08/19,Blue-Ray Player,8,152000
1000660,41,North India,2020/03/02,LCD Monitor,11,687500
1000661,6,South India,2020/09/25,LCD Monitor,6,375000
1000662,66,Northeast India,2020/04/02,Digital Camera,8,144000
1000663,39,Northeast India,2020/01/25,Digital Camera,12,300000
1000664,77,South India,2019/03/29,Blue-Ray Player,9,471600
1000665,97,North India,2020/12/18,LCD Monitor,12,60000
1000666,53,North India,2020/05/26,Apple IPAD,11,385000
1000667,23,North India,2019/02/02,Apple IPhone,11,576400
1000668,28,Northeast India,2020/09/11,Apple IPhone,11,244519
1000669,70,North India,2019/08/23,Apple IPOD,4,88916
1000670,59,South India,2020/08/21,Camera,1,25000
1000671,74,North India,2020/12/20,Projector,8,40000
1000672,56,Western India,2019/04/07,Digital Camera,12,228000
1000673,36,Central India,2020/01/17,LCD Monitor,3,54000
1000674,63,Central India,2019/04/24,Camera,11,209000
1000675,9,Northeast India,2020/01/30,LCD Monitor,1,5000
1000676,53,Central India,2019/09/02,LCD TV,10,350000
1000677,96,South India,2020/07/21,Apple IPAD,9,45000
1000678,78,Northeast India,2020/07/08,Digital Camera,8,40000
1000679,50,East India,2019/04/18,Camera,9,315000
1000680,41,East India,2020/01/15,LCD Monitor,3,66687
1000681,31,South India,2020/08/21,Camera,6,30000
1000682,69,Western India,2019/01/22,LCD Monitor,9,45000
1000683,41,Northeast India,2019/02/18,Camera,1,22229
1000684,94,North India,2019/02/26,Apple IPOD,2,125000
1000685,93,North India,2019/09/05,LCD Monitor,5,25000
1000686,40,North India,2020/12/07,Digital Camera,5,95000
1000687,17,Northeast India,2019/10/01,Apple IPhone,9,45000
1000688,38,North India,2019/03/17,Projector,12,750000
1000689,75,Central India,2020/11/22,LCD Monitor,6,150000
1000690,36,North India,2019/05/07,Digital Camera,7,175000
1000691,98,East India,2019/12/25,LCD Monitor,2,36000
1000692,7,North India,2019/09/16,LCD TV,4,76000
1000693,90,Central India,2019/05/30,Apple IPAD,10,190000
1000694,30,East India,2019/12/31,LCD TV,3,57000
1000695,94,South India,2019/06/21,Camera,11,576400
1000696,8,Western India,2019/06/10,Apple IPAD,8,419200
1000697,92,Western India,2019/10/06,Apple IPhone,11,385000
1000698,35,Central India,2020/12/19,Apple IPAD,3,75000
1000699,21,Northeast India,2020/02/24,Digital Camera,7,366800
1000700,5,East India,2020/09/04,Apple IPOD,7,366800
1000701,15,Western India,2020/02/14,Digital Camera,11,244519
1000702,86,Northeast India,2020/03/31,Apple IPAD,9,45000
1000703,27,North India,2019/06/03,Apple IPhone,10,250000
1000704,74,East India,2020/05/23,Blue-Ray Player,2,104800
1000705,89,South India,2019/03/03,LCD Monitor,8,152000
1000706,98,Central India,2019/06/07,Apple IPhone,4,20000
1000707,97,North India,2020/03/23,LCD TV,7,245000
1000708,29,Northeast India,2020/06/11,Camera,2,10000
1000709,64,South India,2020/04/26,Projector,4,76000
1000710,5,South India,2019/02/17,Apple IPhone,8,177832
1000711,65,North India,2019/09/20,Camera,3,66687
1000712,55,East India,2020/06/27,Apple IPhone,3,15000
1000713,65,South India,2019/08/21,Apple IPhone,11,244519
1000714,79,Western India,2020/01/27,Apple IPAD,10,50000
1000715,40,East India,2020/06/21,Camera,3,66687
1000716,37,Northeast India,2019/09/14,Apple IPhone,8,419200
1000717,42,Western India,2020/05/18,Apple IPhone,2,104800
1000718,75,East India,2019/06/02,Digital Camera,3,75000
1000719,94,Western India,2020/05/15,Projector,11,209000
1000720,17,South India,2019/02/17,Apple IPhone,2,44458
1000721,85,North India,2019/07/07,Digital Camera,5,90000
1000722,12,South India,2019/08/16,Digital Camera,4,100000
1000723,71,Western India,2020/09/04,Apple IPOD,5,25000
1000724,96,East India,2019/05/20,Camera,9,562500
1000725,8,South India,2019/02/04,Apple IPOD,1,22229
1000726,23,Central India,2019/03/08,Apple IPOD,1,62500
1000727,58,South India,2019/04/06,LCD TV,11,244519
1000728,24,Western India,2020/09/24,Digital Camera,1,19000
1000729,99,South India,2020/10/25,Apple IPOD,3,157200
1000730,21,Western India,2020/03/27,LCD TV,1,22229
1000731,16,East India,2019/03/13,Camera,7,35000
1000732,27,East India,2020/07/26,LCD TV,11,275000
1000733,99,North India,2019/03/04,LCD TV,10,350000
1000734,24,Central India,2020/05/03,Projector,11,244519
1000735,94,North India,2019/04/15,Camera,1,52400
1000736,19,East India,2019/03/28,Digital Camera,7,35000
1000737,29,North India,2020/11/17,Apple IPhone,5,25000
1000738,25,Western India,2019/04/02,Apple IPOD,4,140000
1000739,36,Central India,2020/03/24,Digital Camera,9,171000
1000740,25,North India,2019/09/16,Digital Camera,12,60000
1000741,49,Central India,2020/10/26,Apple IPAD,6,114000
1000742,24,North India,2019/02/10,Projector,1,5000
1000743,39,North India,2019/03/03,Projector,3,57000
1000744,17,East India,2020/05/15,Apple IPOD,1,52400
1000745,5,Western India,2019/08/26,Blue-Ray Player,5,312500
1000746,87,Northeast India,2020/04/27,Blue-Ray Player,4,140000
1000747,2,East India,2020/05/28,Blue-Ray Player,12,216000
1000748,53,South India,2019/04/22,Camera,3,15000
1000749,1,East India,2020/06/13,Projector,2,70000
1000750,49,Northeast India,2020/05/26,LCD TV,8,40000
1000751,22,Central India,2020/02/26,LCD TV,6,114000
1000752,53,East India,2020/02/22,Blue-Ray Player,7,366800
1000753,66,South India,2020/09/04,LCD TV,3,157200
1000754,50,North India,2019/08/20,Digital Camera,1,62500
1000755,80,East India,2020/08/26,LCD Monitor,8,40000
1000756,90,Central India,2020/09/21,Apple IPhone,7,35000
1000757,64,North India,2020/10/12,Apple IPhone,8,500000
1000758,49,North India,2019/02/26,Camera,3,54000
1000759,38,Central India,2019/04/13,LCD TV,5,90000
1000760,17,North India,2020/09/30,Digital Camera,5,125000
1000761,24,South India,2019/09/22,Digital Camera,9,162000
1000762,89,Central India,2020/08/08,LCD Monitor,8,144000
1000763,73,South India,2019/02/05,Apple IPOD,7,437500
1000764,38,East India,2019/03/30,LCD Monitor,1,35000
1000765,84,South India,2020/04/21,Apple IPhone,5,125000
1000766,7,Central India,2020/04/04,Apple IPhone,8,144000
1000767,76,North India,2019/08/13,LCD Monitor,7,35000
1000768,50,Western India,2020/06/05,LCD Monitor,9,45000
1000769,5,North India,2020/07/11,Projector,9,315000
1000770,20,South India,2020/10/20,LCD Monitor,9,200061
1000771,70,Northeast India,2020/11/07,Apple IPOD,4,88916
1000772,83,South India,2019/03/20,Apple IPhone,10,625000
1000773,92,Central India,2020/02/24,Apple IPOD,8,419200
1000774,86,Northeast India,2019/04/20,Camera,12,300000
1000775,45,North India,2020/12/30,Apple IPAD,8,280000
1000776,40,South India,2020/05/21,Camera,4,250000
1000777,30,South India,2020/01/12,Camera,6,375000
1000778,74,South India,2019/10/24,LCD Monitor,9,45000
1000779,77,South India,2019/05/02,LCD Monitor,7,175000
1000780,30,North India,2020/12/08,Apple IPAD,7,155603
1000781,71,Central India,2019/05/08,Apple IPAD,1,52400
1000782,56,Western India,2019/03/24,Digital Camera,2,104800
1000783,53,Central India,2020/01/24,Projector,12,228000
1000784,43,North India,2020/11/29,Digital Camera,11,55000
1000785,16,Central India,2020/05/21,Apple IPOD,6,150000
1000786,45,Central India,2020/07/01,Apple IPAD,8,419200
1000787,11,East India,2020/09/30,LCD TV,9,225000
1000788,74,North India,2019/06/09,LCD TV,12,228000
1000789,60,South India,2019/06/16,Apple IPhone,8,280000
1000790,72,East India,2019/05/05,Projector,6,108000
1000791,22,Western India,2019/05/14,Apple IPhone,2,125000
1000792,81,East India,2019/07/10,Projector,12,300000
1000793,83,Northeast India,2019/09/20,Apple IPhone,10,50000
1000794,27,Central India,2020/03/03,Apple IPOD,3,15000
1000795,49,Central India,2019/12/21,Apple IPOD,11,209000
1000796,45,Central India,2019/10/09,Apple IPhone,1,22229
1000797,28,Central India,2019/01/30,Digital Camera,2,125000
1000798,38,South India,2019/03/03,Digital Camera,1,35000
1000799,50,North India,2019/05/13,Camera,4,250000
1000800,24,Northeast India,2019/08/13,Projector,1,35000
1000801,63,Central India,2019/06/19,LCD Monitor,8,40000
1000802,75,South India,2019/06/07,Digital Camera,7,133000
1000803,2,East India,2019/03/27,Projector,8,200000
1000804,14,Central India,2019/04/16,Camera,8,500000
1000805,92,Central India,2020/02/08,Projector,8,152000
1000806,40,North India,2019/11/17,Apple IPAD,4,72000
1000807,39,Central India,2020/07/07,LCD TV,9,562500
1000808,19,South India,2020/09/26,LCD Monitor,5,95000
1000809,33,Western India,2020/12/10,Projector,2,10000
1000810,9,Western India,2020/06/27,Blue-Ray Player,5,25000
1000811,86,South India,2020/07/10,LCD Monitor,11,198000
1000812,96,North India,2020/11/15,Apple IPAD,10,350000
